"operation_id,client_id,transaction_type,amount,currency,operation_date,operation_time,description,balance_after_transaction,channel"
"061000052,989062,transfer,5000.68,IDR,7/9/2024,5:16 PM,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,34162.56,branch"
"061103218,347146,deposit,887.44,PEN,9/27/2025,3:46 PM,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,618281.99,online"
"063209505,438856,deposit,501.79,THB,12/21/2024,12:33 AM,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,153152.93,ATM"
"103103671,972370,transfer,1993.7,CNY,12/2/2024,4:03 PM,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,269446.61,online"
"101000187,405003,withdrawal,3956.2,CNY,2/29/2024,3:52 PM,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,384859.57,branch"
"021313569,242209,transfer,87.02,CNY,6/20/2025,12:49 PM,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,199209.16,online"
"102103258,794133,transfer,991.62,IDR,5/6/2024,10:03 AM,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,437125.73,ATM"
"061302417,135076,transfer,4789.19,CAD,7/7/2024,3:27 AM,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,34655.84,branch"
"051009364,691826,payment,5096.59,SEK,10/5/2025,6:41 PM,nibh fusce lacus purus aliquet at feugiat non pretium quis,351234.42,ATM"
"104111769,191360,payment,6995.79,NGN,12/23/2024,10:11 PM,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,124318.48,online"
"091204763,458593,deposit,271.51,CNY,8/9/2024,1:01 PM,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,324444.66,ATM"
"321177861,516469,deposit,3804.12,CNY,8/10/2025,5:22 AM,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,281871.06,online"
"122101191,566044,payment,1402.35,YER,1/29/2025,7:34 PM,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,566108.67,branch"
"053012197,19800,withdrawal,513.64,PEN,1/31/2024,5:03 PM,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,658296.82,branch"
"074905474,966427,transfer,6859.63,BRL,4/7/2025,2:13 PM,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,885862.9,online"
"103013211,772633,payment,9819.21,PHP,11/11/2024,12:28 PM,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,835093.9,ATM"
"091904267,477353,payment,5665.98,EUR,4/14/2025,9:02 PM,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,548747.8,online"
"071107220,977059,transfer,3045.63,RUB,12/11/2024,8:48 PM,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,993006.13,online"
"042204123,749058,transfer,7875.75,BRL,2/23/2024,4:23 PM,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,785096.66,ATM"
"221571473,636695,withdrawal,7748.78,NIO,11/8/2024,3:15 AM,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,437045.66,online"
"073922678,948784,transfer,5078.09,CNY,6/7/2025,4:10 AM,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,285666.5,branch"
"065200515,244553,deposit,6488.95,IDR,10/27/2025,4:57 PM,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,697781.33,online"
"122243237,350243,transfer,241.87,PHP,2/16/2024,1:56 PM,convallis nunc proin at turpis a pede posuere nonummy integer non,554331.31,ATM"
"065302358,808224,withdrawal,2670.12,RUB,5/18/2024,12:46 PM,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,558100.52,ATM"
"051503394,626704,withdrawal,966.15,CNY,11/8/2025,2:44 AM,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,361121.93,ATM"
"314072986,155783,transfer,3647.98,IDR,4/4/2025,4:32 PM,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,165491.97,online"
"052100408,957459,transfer,6361.07,PHP,3/24/2024,7:37 PM,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,409410.49,branch"
"053207766,125667,deposit,9388.53,MKD,7/2/2024,8:23 PM,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,837004.87,ATM"
"071922874,185143,withdrawal,2122.4,EUR,4/10/2024,5:03 PM,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,60386.74,branch"
"072402856,182651,withdrawal,1895.22,ETB,9/18/2025,7:46 PM,purus phasellus in felis donec semper sapien a libero nam dui,793373.83,branch"
"051409184,141807,deposit,5814.58,IDR,2/14/2024,10:07 AM,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,404063.53,online"
"065106619,469686,transfer,1945.78,PHP,12/3/2025,6:43 AM,volutpat erat quisque erat eros viverra eget congue eget semper rutrum,812253.19,branch"
"122243237,459030,withdrawal,1316.4,IDR,9/8/2024,10:46 PM,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,801916.12,ATM"
"092901476,890936,transfer,7751.37,CNY,9/23/2024,9:47 PM,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,67385.23,branch"
"022302689,532717,payment,4759.8,GBP,1/22/2025,7:15 PM,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,229897.51,branch"
